logged_at_utc,received_at_utc,mqtt_device_id,topic,boot_count,reset_reason,rssi_dbm,free_heap_bytes,min_free_heap_bytes,largest_free_block_bytes,fragmentation_pct,free_drop_pct,min_drop_pct,largest_drop_pct,alert
2026-09-09T03:18:15.258820+00:00,2026-09-09T03:18:09.931253+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:19:15.252422+00:00,2026-09-09T03:19:10.422400+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-38,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:20:15.250042+00:00,2026-09-09T03:20:10.935446+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:21:15.263745+00:00,2026-09-09T03:21:11.446943+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:22:15.257146+00:00,2026-09-09T03:22:11.975475+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:23:15.256560+00:00,2026-09-09T03:23:12.486801+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:24:15.253695+00:00,2026-09-09T03:24:12.916267+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:25:15.256136+00:00,2026-09-09T03:25:13.426285+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:26:15.249461+00:00,2026-09-09T03:26:13.938526+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:27:15.259701+00:00,2026-09-09T03:27:14.462978+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:28:15.262530+00:00,2026-09-09T03:28:14.972683+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T03:29:15.253923+00:00,2026-09-09T03:29:03.308659+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:30:15.264830+00:00,2026-09-09T03:30:03.826805+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:31:15.273835+00:00,2026-09-09T03:31:04.339914+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:32:15.268301+00:00,2026-09-09T03:32:04.863165+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:33:15.274876+00:00,2026-09-09T03:33:05.371475+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:34:15.270998+00:00,2026-09-09T03:34:05.817523+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:35:15.271413+00:00,2026-09-09T03:35:06.321440+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:36:15.265614+00:00,2026-09-09T03:36:06.832541+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:37:15.277304+00:00,2026-09-09T03:37:07.359808+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:38:15.272083+00:00,2026-09-09T03:38:07.805021+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:39:15.266807+00:00,2026-09-09T03:39:08.292410+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:40:15.265994+00:00,2026-09-09T03:40:08.807532+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:41:15.278117+00:00,2026-09-09T03:41:09.331607+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:42:15.271404+00:00,2026-09-09T03:42:09.774997+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:43:15.264959+00:00,2026-09-09T03:43:10.257391+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:44:15.279743+00:00,2026-09-09T03:44:10.774226+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:45:15.272021+00:00,2026-09-09T03:45:11.302368+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:46:15.264358+00:00,2026-09-09T03:46:11.741773+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:47:15.277564+00:00,2026-09-09T03:47:12.251825+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:48:15.273715+00:00,2026-09-09T03:48:12.750429+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:49:15.272694+00:00,2026-09-09T03:49:13.264282+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:50:15.278113+00:00,2026-09-09T03:50:13.782995+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:51:15.266033+00:00,2026-09-09T03:51:14.230636+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T03:52:15.278175+00:00,2026-09-09T03:52:14.730605+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:53:15.266678+00:00,2026-09-09T03:53:15.229387+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:54:15.268415+00:00,2026-09-09T03:54:03.667801+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:55:15.264745+00:00,2026-09-09T03:55:04.187671+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:56:15.278537+00:00,2026-09-09T03:56:04.630448+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T03:57:15.265056+00:00,2026-09-09T03:57:05.118747+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:58:15.272157+00:00,2026-09-09T03:58:05.648615+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T03:59:15.267023+00:00,2026-09-09T03:59:06.164106+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-54,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:00:15.267472+00:00,2026-09-09T04:00:06.671713+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:01:15.278890+00:00,2026-09-09T04:01:07.112337+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:02:15.274972+00:00,2026-09-09T04:02:07.619755+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:03:15.273240+00:00,2026-09-09T04:03:08.133768+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:04:15.266522+00:00,2026-09-09T04:04:08.653223+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70188,53036,53236,24.15,1.32,5.98,0.0,OK
2026-09-09T04:05:15.267721+00:00,2026-09-09T04:05:09.097623+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T04:06:15.264859+00:00,2026-09-09T04:06:09.596167+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:07:15.265246+00:00,2026-09-09T04:07:10.106323+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:08:15.264817+00:00,2026-09-09T04:08:10.620228+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:09:15.278231+00:00,2026-09-09T04:09:11.134705+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:10:15.275811+00:00,2026-09-09T04:10:11.655087+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:11:15.274414+00:00,2026-09-09T04:11:12.173163+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:12:15.270365+00:00,2026-09-09T04:12:12.609019+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:13:15.268585+00:00,2026-09-09T04:13:13.114509+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:14:15.265912+00:00,2026-09-09T04:14:13.631023+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:15:15.278231+00:00,2026-09-09T04:15:14.139836+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:16:15.265133+00:00,2026-09-09T04:16:14.666437+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:17:15.283236+00:00,2026-09-09T04:17:15.115105+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T04:18:15.284345+00:00,2026-09-09T04:18:03.521466+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-53,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:19:15.287851+00:00,2026-09-09T04:19:04.038798+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:20:15.288516+00:00,2026-09-09T04:20:04.553548+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:21:15.291502+00:00,2026-09-09T04:21:05.001988+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:22:15.284320+00:00,2026-09-09T04:22:05.512053+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T04:23:15.293014+00:00,2026-09-09T04:23:06.010972+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:24:15.290675+00:00,2026-09-09T04:24:06.522846+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:25:15.292934+00:00,2026-09-09T04:25:07.040886+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:26:15.292996+00:00,2026-09-09T04:26:07.559207+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:27:15.295286+00:00,2026-09-09T04:27:08.075208+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:28:15.292513+00:00,2026-09-09T04:28:08.589117+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:29:15.295656+00:00,2026-09-09T04:29:09.023388+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:30:15.298473+00:00,2026-09-09T04:30:09.537127+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:31:15.308069+00:00,2026-09-09T04:31:10.049594+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:32:15.308696+00:00,2026-09-09T04:32:10.557436+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:33:15.310999+00:00,2026-09-09T04:33:11.022051+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:34:15.298887+00:00,2026-09-09T04:34:11.517563+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:35:15.296197+00:00,2026-09-09T04:35:12.014141+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:36:15.298233+00:00,2026-09-09T04:36:12.537280+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:37:15.311663+00:00,2026-09-09T04:37:13.053717+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,69900,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:38:15.318331+00:00,2026-09-09T04:38:13.579686+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:39:15.312554+00:00,2026-09-09T04:39:14.103364+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:40:15.324933+00:00,2026-09-09T04:40:14.525010+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T04:41:15.320634+00:00,2026-09-09T04:41:15.027593+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:42:15.319738+00:00,2026-09-09T04:42:03.463962+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T04:43:15.317495+00:00,2026-09-09T04:43:03.989849+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:44:15.318476+00:00,2026-09-09T04:44:04.404354+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:45:15.320123+00:00,2026-09-09T04:45:04.918003+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:46:15.321742+00:00,2026-09-09T04:46:05.431043+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:47:15.318026+00:00,2026-09-09T04:47:05.956730+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:48:15.313782+00:00,2026-09-09T04:48:06.467798+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T04:49:15.320675+00:00,2026-09-09T04:49:06.907959+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:50:15.320740+00:00,2026-09-09T04:50:07.406996+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:51:15.321724+00:00,2026-09-09T04:51:07.927168+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:52:15.320375+00:00,2026-09-09T04:52:08.443624+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:53:15.315800+00:00,2026-09-09T04:53:08.955872+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:54:15.316976+00:00,2026-09-09T04:54:09.469411+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T04:55:15.316208+00:00,2026-09-09T04:55:09.920546+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:56:15.313363+00:00,2026-09-09T04:56:10.410530+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:57:15.323255+00:00,2026-09-09T04:57:10.925896+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T04:58:15.322485+00:00,2026-09-09T04:58:11.462597+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T04:59:15.319918+00:00,2026-09-09T04:59:11.967985+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:00:15.317321+00:00,2026-09-09T05:00:12.410627+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:01:15.314945+00:00,2026-09-09T05:01:12.916906+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:02:15.319827+00:00,2026-09-09T05:02:13.417937+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:03:15.323505+00:00,2026-09-09T05:03:13.937560+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T05:04:15.321147+00:00,2026-09-09T05:04:14.449273+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:05:15.324108+00:00,2026-09-09T05:05:14.901930+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:06:15.322389+00:00,2026-09-09T05:06:03.304031+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:07:15.315830+00:00,2026-09-09T05:07:03.826196+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:08:15.314974+00:00,2026-09-09T05:08:04.354737+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-53,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:09:15.312416+00:00,2026-09-09T05:09:04.871679+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:10:15.319524+00:00,2026-09-09T05:10:05.307013+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:11:15.313953+00:00,2026-09-09T05:11:05.804480+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:12:15.316490+00:00,2026-09-09T05:12:06.319324+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:13:15.313761+00:00,2026-09-09T05:13:06.843269+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:14:15.321117+00:00,2026-09-09T05:14:07.361851+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:15:15.324764+00:00,2026-09-09T05:15:07.790091+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:16:15.313507+00:00,2026-09-09T05:16:08.290421+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:17:15.322101+00:00,2026-09-09T05:17:08.827221+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:18:15.319333+00:00,2026-09-09T05:18:09.332430+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:19:15.318831+00:00,2026-09-09T05:19:09.773972+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:20:15.317701+00:00,2026-09-09T05:20:10.270589+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,69876,53036,53236,23.81,1.75,5.98,0.0,OK
2026-09-09T05:21:15.319689+00:00,2026-09-09T05:21:10.782746+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:22:15.314505+00:00,2026-09-09T05:22:11.297837+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:23:15.316053+00:00,2026-09-09T05:23:11.816649+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T05:24:15.315592+00:00,2026-09-09T05:24:12.331638+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:25:15.323381+00:00,2026-09-09T05:25:12.845936+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:26:15.321942+00:00,2026-09-09T05:26:13.300045+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T05:27:15.321845+00:00,2026-09-09T05:27:13.803655+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:28:15.316954+00:00,2026-09-09T05:28:14.311668+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:29:15.312757+00:00,2026-09-09T05:29:14.818778+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:30:15.313237+00:00,2026-09-09T05:30:03.249978+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-43,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:31:15.323457+00:00,2026-09-09T05:31:03.709965+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T05:32:15.318174+00:00,2026-09-09T05:32:04.206197+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:33:15.320919+00:00,2026-09-09T05:33:04.717141+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:34:15.319876+00:00,2026-09-09T05:34:05.223839+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:35:15.314604+00:00,2026-09-09T05:35:05.755233+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:36:15.317257+00:00,2026-09-09T05:36:06.269741+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:37:15.325629+00:00,2026-09-09T05:37:06.705768+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T05:38:15.323809+00:00,2026-09-09T05:38:07.199911+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:39:15.325345+00:00,2026-09-09T05:39:07.719735+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:40:15.321912+00:00,2026-09-09T05:40:08.240006+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69892,53036,53236,23.83,1.73,5.98,0.0,OK
